order_id,customer_id,order_date,order_status,currency,total_amount
992,987,2026-03-31 14:27:49.875060,paid,USD,427.95
993,969,2026-03-31 14:31:32.743334,paid,USD,624.12
994,180,2026-03-31 14:31:21.891354,paid,USD,222.34
995,450,2026-03-31 14:29:57.158636,paid,USD,1185.42
996,871,2026-03-31 14:34:06.507385,created,USD,773.65
997,824,2026-03-31 14:24:29.694822,paid,USD,1359.63
998,200,2026-03-31 14:25:39.588857,paid,USD,755.94
999,614,2026-03-31 14:31:38.799160,created,USD,1358.77
1000,716,2026-03-31 14:25:59.102412,paid,USD,1988.29
1001,174,2026-03-31 14:26:36.795880,paid,USD,169.07
1002,369,2026-03-31 14:23:25.861014,paid,USD,1103.91
1003,1,2026-03-31 14:32:12.755793,paid,USD,677.88
1004,89,2026-03-31 14:36:15.373006,cancelled,USD,1622.75
1005,799,2026-03-31 14:32:02.770015,cancelled,USD,1339.6
1006,686,2026-03-31 14:39:51.746357,paid,USD,706.47
1007,601,2026-03-31 14:40:07.507784,paid,USD,350.56
1008,16,2026-03-31 14:40:40.132048,paid,USD,639.44
1009,71,2026-03-31 14:29:54.996490,paid,USD,1369.69
1010,563,2026-03-31 14:32:00.715204,paid,USD,1488.46
1011,850,2026-03-31 14:34:44.332620,paid,USD,3516.83
1012,597,2026-03-31 14:33:47.373726,paid,USD,469.86
1013,987,2026-03-31 14:30:33.490592,paid,USD,1636.91
1014,232,2026-03-31 14:23:53.933049,paid,USD,1760.43
1015,200,2026-03-31 14:39:47.331508,paid,USD,1403.0
1016,414,2026-03-31 14:30:07.612092,paid,USD,643.54
1017,268,2026-03-31 14:33:22.857279,paid,USD,1072.92
1018,519,2026-03-31 14:26:41.766456,paid,USD,303.65
1019,75,2026-03-31 14:31:03.201781,paid,USD,2739.76
1020,349,2026-03-31 14:27:47.679090,paid,USD,229.04
1021,823,2026-03-31 14:39:38.132875,cancelled,USD,1767.86
1022,264,2026-03-31 14:36:12.024917,paid,USD,45.31
1023,833,2026-03-31 14:32:22.377033,paid,USD,655.84
1024,257,2026-03-31 14:31:59.711591,paid,USD,1708.94
1025,990,2026-03-31 14:35:35.568547,paid,USD,1018.04
1026,496,2026-03-31 14:35:44.171845,paid,USD,347.36
1027,776,2026-03-31 14:34:54.978842,paid,USD,1980.9
1028,795,2026-03-31 14:39:52.640257,paid,USD,894.04
1029,472,2026-03-31 14:36:26.517342,paid,USD,644.96
1030,883,2026-03-31 14:27:33.741099,paid,USD,2345.84
1031,120,2026-03-31 14:23:49.268178,created,USD,1830.14
1032,392,2026-03-31 14:37:50.176523,paid,USD,1476.81
1033,226,2026-03-31 14:34:33.428931,paid,USD,320.44
1034,236,2026-03-31 14:35:22.539647,paid,USD,775.58
1035,423,2026-03-31 14:35:45.269136,paid,USD,1190.19
1036,529,2026-03-31 14:34:48.960220,cancelled,USD,3607.31
1037,718,2026-03-31 14:27:54.237154,paid,USD,1140.69
1038,255,2026-03-31 14:31:23.908432,paid,USD,3781.2
1039,409,2026-03-31 14:35:27.551803,paid,USD,1386.11
1040,841,2026-03-31 14:27:46.631077,paid,USD,520.98
1041,568,2026-03-31 14:34:02.321273,paid,USD,70.14
1042,488,2026-03-31 14:40:19.920505,cancelled,USD,1108.56
1043,224,2026-03-31 14:38:20.837172,paid,USD,820.06
1044,276,2026-03-31 14:23:25.324378,paid,USD,1368.09
1045,765,2026-03-31 14:37:04.649960,paid,USD,1621.7
1046,932,2026-03-31 14:34:47.949182,paid,USD,1247.38
1047,755,2026-03-31 14:39:42.233481,paid,USD,259.25
1048,754,2026-03-31 14:30:21.480275,paid,USD,329.08
1049,272,2026-03-31 14:33:45.053263,paid,USD,405.45
1050,208,2026-03-31 14:39:25.075302,paid,USD,2046.51
1051,857,2026-03-31 14:32:32.020007,paid,USD,1360.16
1052,160,2026-03-31 14:26:35.929112,paid,USD,781.27
1053,123,2026-03-31 14:30:48.780449,paid,USD,445.29
1054,693,2026-03-31 14:38:08.129530,cancelled,USD,966.64
1055,505,2026-03-31 14:27:45.100934,cancelled,USD,257.58
1056,783,2026-03-31 14:28:38.397131,paid,USD,2017.27
1057,981,2026-03-31 14:40:37.098105,paid,USD,1361.07
1058,494,2026-03-31 14:35:03.164945,created,USD,1987.38
1059,323,2026-03-31 14:30:05.411699,paid,USD,408.78
1060,903,2026-03-31 14:28:44.617176,paid,USD,1850.55
1061,890,2026-03-31 14:30:36.537712,paid,USD,895.38
1062,188,2026-03-31 14:38:58.512508,paid,USD,1229.84
1063,938,2026-03-31 14:36:17.864246,cancelled,USD,1257.45
1064,408,2026-03-31 14:24:47.983315,paid,USD,999.3
1065,591,2026-03-31 14:34:39.074669,paid,USD,1389.47
1066,539,2026-03-31 14:37:10.826404,paid,USD,1375.83
1067,490,2026-03-31 14:29:23.944237,paid,USD,1668.2
1068,34,2026-03-31 14:25:46.130560,cancelled,USD,1495.72
1069,404,2026-03-31 14:36:40.628478,paid,USD,629.01
1070,795,2026-03-31 14:39:56.418215,paid,USD,365.26
1071,1000,2026-03-31 14:30:21.807837,paid,USD,1836.28
1072,531,2026-03-31 14:28:44.748370,paid,USD,2218.03
1073,706,2026-03-31 14:40:57.987533,paid,USD,1858.38
1074,691,2026-03-31 14:37:53.700528,created,USD,1443.62
1075,595,2026-03-31 14:23:13.704864,paid,USD,2372.0
1076,371,2026-03-31 14:24:27.428815,paid,USD,1676.87
1077,266,2026-03-31 14:35:44.022044,paid,USD,2390.28
1078,270,2026-03-31 14:32:38.958948,paid,USD,1028.38
1079,483,2026-03-31 14:34:58.882887,paid,USD,689.1
1080,352,2026-03-31 14:36:23.685615,cancelled,USD,1355.31
1081,511,2026-03-31 14:26:16.284997,paid,USD,183.42
1082,430,2026-03-31 14:29:56.623500,paid,USD,1411.37
1083,382,2026-03-31 14:35:52.370972,paid,USD,1012.56
1084,411,2026-03-31 14:26:45.862171,paid,USD,1893.09
1085,185,2026-03-31 14:26:28.543078,paid,USD,736.29
1086,590,2026-03-31 14:40:16.361976,paid,USD,1670.64
1087,834,2026-03-31 14:31:18.713647,paid,USD,1569.47
1088,277,2026-03-31 14:37:51.520091,created,USD,370.28
1089,569,2026-03-31 14:26:32.489085,paid,USD,286.8
1090,391,2026-03-31 14:24:15.700630,paid,USD,1341.74
1091,820,2026-03-31 14:26:29.347751,paid,USD,618.9
1092,154,2026-03-31 14:36:51.897860,cancelled,USD,62.13
1093,10,2026-03-31 14:27:52.100070,paid,USD,1417.68
1094,512,2026-03-31 14:39:26.455152,paid,USD,3506.47
1095,915,2026-03-31 14:30:33.495794,paid,USD,326.16
1096,530,2026-03-31 14:34:28.984370,paid,USD,3068.5
1097,324,2026-03-31 14:34:26.375172,paid,USD,639.38
1098,308,2026-03-31 14:38:49.830951,paid,USD,2357.85
1099,880,2026-03-31 14:26:11.416223,paid,USD,978.12
1100,408,2026-03-31 14:28:28.575632,paid,USD,273.93
1101,168,2026-03-31 14:29:59.946821,created,USD,1104.48
1102,834,2026-03-31 14:28:10.903179,created,USD,1973.82
1103,860,2026-03-31 14:29:21.524071,paid,USD,897.38
1104,461,2026-03-31 14:33:44.498112,paid,USD,902.28
1105,267,2026-03-31 14:31:48.128888,paid,USD,748.71
1106,574,2026-03-31 14:35:18.628960,paid,USD,1129.16
1107,830,2026-03-31 14:25:00.873873,paid,USD,1886.74
1108,21,2026-03-31 14:24:17.940984,paid,USD,1796.07
1109,360,2026-03-31 14:36:43.942592,paid,USD,1398.16
1110,987,2026-03-31 14:23:19.804791,paid,USD,2154.91
1111,591,2026-03-31 14:33:41.041085,paid,USD,1857.91
1112,665,2026-03-31 14:40:58.628341,paid,USD,2471.42
1113,800,2026-03-31 14:24:56.589199,paid,USD,1134.17
1114,333,2026-03-31 14:32:36.121308,paid,USD,1557.86
1115,500,2026-03-31 14:23:19.842914,paid,USD,1120.35
1116,458,2026-03-31 14:34:03.223662,paid,USD,3068.91
1117,391,2026-03-31 14:40:57.848590,paid,USD,1914.06
1118,475,2026-03-31 14:36:54.273088,paid,USD,1551.56
1119,149,2026-03-31 14:39:58.698651,paid,USD,1339.73
1120,656,2026-03-31 14:31:43.090326,paid,USD,714.05
1121,346,2026-03-31 14:29:15.992366,paid,USD,1607.82
1122,628,2026-03-31 14:30:55.809911,paid,USD,437.27
1123,870,2026-03-31 14:29:52.447932,paid,USD,1291.88
1124,82,2026-03-31 14:39:13.364372,paid,USD,2317.9
1125,234,2026-03-31 14:41:11.400746,paid,USD,1979.55
1126,669,2026-03-31 14:37:54.194968,paid,USD,208.57
1127,274,2026-03-31 14:40:08.270330,paid,USD,1029.92
1128,405,2026-03-31 14:35:10.284548,paid,USD,1367.0
1129,456,2026-03-31 14:30:00.710554,paid,USD,1770.95
1130,962,2026-03-31 14:24:13.820868,paid,USD,2351.28
1131,602,2026-03-31 14:29:36.511573,paid,USD,808.8
1132,462,2026-03-31 14:29:08.675674,paid,USD,2470.71
1133,189,2026-03-31 14:25:00.191552,paid,USD,1655.2
1134,129,2026-03-31 14:31:25.472800,paid,USD,1085.97
1135,678,2026-03-31 14:35:46.172931,paid,USD,2284.33
1136,762,2026-03-31 14:36:15.237802,paid,USD,2154.94
1137,82,2026-03-31 14:39:11.008195,paid,USD,623.28
1138,407,2026-03-31 14:25:41.972070,paid,USD,915.85
1139,66,2026-03-31 14:34:02.061911,paid,USD,1345.15
1140,485,2026-03-31 14:38:50.525704,cancelled,USD,394.74
1141,27,2026-03-31 14:28:13.824933,paid,USD,748.18
1142,537,2026-03-31 14:35:47.205791,paid,USD,751.75
1143,86,2026-03-31 14:37:52.255899,paid,USD,3798.21
1144,633,2026-03-31 14:29:49.904287,paid,USD,460.31
1145,671,2026-03-31 14:34:19.819831,paid,USD,2961.73
1146,400,2026-03-31 14:35:03.586194,cancelled,USD,1471.69
1147,254,2026-03-31 14:31:45.215382,paid,USD,1424.55
1148,454,2026-03-31 14:30:38.176720,paid,USD,146.48
1149,135,2026-03-31 14:26:34.969730,paid,USD,1200.72
1150,175,2026-03-31 14:40:57.075918,paid,USD,2916.74
1151,680,2026-03-31 14:40:26.150914,created,USD,4712.1
1152,938,2026-03-31 14:37:49.628572,paid,USD,738.87
1153,488,2026-03-31 14:23:29.960728,paid,USD,1085.85
1154,892,2026-03-31 14:29:41.022061,paid,USD,1406.91
1155,279,2026-03-31 14:24:01.414626,paid,USD,841.54
1156,139,2026-03-31 14:37:44.162437,paid,USD,453.5
1157,715,2026-03-31 14:29:03.567215,cancelled,USD,1173.56
1158,606,2026-03-31 14:31:11.850652,paid,USD,159.28
1159,647,2026-03-31 14:34:07.304058,paid,USD,1009.75
1160,899,2026-03-31 14:30:24.178406,paid,USD,55.32
1161,537,2026-03-31 14:34:13.599733,paid,USD,1338.48
1162,547,2026-03-31 14:24:39.878770,paid,USD,1425.24
1163,356,2026-03-31 14:30:54.149583,paid,USD,1455.07
1164,233,2026-03-31 14:39:58.002147,paid,USD,1058.84
1165,453,2026-03-31 14:39:57.312065,paid,USD,2614.55
1166,423,2026-03-31 14:40:57.821181,paid,USD,771.52
1167,311,2026-03-31 14:38:37.668000,paid,USD,442.04
1168,536,2026-03-31 14:39:29.618983,created,USD,837.61
1169,869,2026-03-31 14:36:25.019962,paid,USD,2116.09
1170,294,2026-03-31 14:28:29.372011,paid,USD,2604.88
1171,9,2026-03-31 14:26:42.683112,paid,USD,876.8
1172,504,2026-03-31 14:25:46.614361,paid,USD,884.55
1173,489,2026-03-31 14:32:33.658783,cancelled,USD,909.32
1174,785,2026-03-31 14:33:29.644035,paid,USD,1962.87
1175,300,2026-03-31 14:38:37.346819,paid,USD,1330.92
1176,816,2026-03-31 14:32:17.007545,paid,USD,821.85
1177,383,2026-03-31 14:25:30.090263,created,USD,3213.33
1178,904,2026-03-31 14:37:32.566421,paid,USD,797.1
1179,405,2026-03-31 14:28:37.456169,paid,USD,674.71
1180,733,2026-03-31 14:35:18.907133,paid,USD,1516.41
1181,400,2026-03-31 14:33:04.646393,paid,USD,2648.12
1182,226,2026-03-31 14:38:56.768639,paid,USD,813.99
1183,433,2026-03-31 14:26:13.497080,paid,USD,605.5
1184,530,2026-03-31 14:31:13.989636,paid,USD,1281.24
1185,932,2026-03-31 14:25:16.932933,paid,USD,1333.92
1186,711,2026-03-31 14:35:07.653479,paid,USD,1591.7
1187,292,2026-03-31 14:27:32.173743,paid,USD,1851.33
1188,545,2026-03-31 14:27:00.572087,paid,USD,917.07
1189,423,2026-03-31 14:36:45.512722,paid,USD,870.39
1190,71,2026-03-31 14:35:04.524711,paid,USD,29.47
1191,297,2026-03-31 14:24:48.586361,paid,USD,794.72
1192,467,2026-03-31 14:31:01.684880,paid,USD,494.6
1193,279,2026-03-31 14:36:05.026369,paid,USD,312.27
1194,504,2026-03-31 14:26:05.054100,paid,USD,917.3
1195,20,2026-03-31 14:39:55.284748,paid,USD,1393.6
1196,993,2026-03-31 14:39:26.860400,paid,USD,126.76
1197,191,2026-03-31 14:36:59.613530,paid,USD,484.4
1198,289,2026-03-31 14:27:10.006118,cancelled,USD,2258.21
1199,733,2026-03-31 14:27:50.238826,paid,USD,2702.31
1200,9,2026-03-31 14:31:46.406503,paid,USD,1397.42
1201,155,2026-03-31 14:39:21.311754,paid,USD,1262.52
1202,223,2026-03-31 14:25:24.945959,created,USD,819.68
1203,320,2026-03-31 14:25:38.616947,paid,USD,2254.36
1204,511,2026-03-31 14:32:49.306767,paid,USD,987.11
1205,475,2026-03-31 14:36:15.447559,cancelled,USD,3297.12
1206,33,2026-03-31 14:24:49.677095,paid,USD,469.04
1207,864,2026-03-31 14:35:39.127312,paid,USD,1695.03
1208,150,2026-03-31 14:38:53.695856,paid,USD,2040.44
1209,795,2026-03-31 14:39:58.322351,created,USD,961.86
1210,557,2026-03-31 14:36:59.644378,paid,USD,1096.29
1211,197,2026-03-31 14:34:00.733774,paid,USD,2617.76
1212,257,2026-03-31 14:34:47.505464,paid,USD,1383.36
1213,849,2026-03-31 14:29:59.171148,paid,USD,785.34
1214,998,2026-03-31 14:36:06.838153,created,USD,833.93
1215,255,2026-03-31 14:36:26.882687,paid,USD,1983.16
1216,999,2026-03-31 14:30:04.182545,paid,USD,2905.74
1217,756,2026-03-31 14:34:45.470379,paid,USD,330.53
1218,204,2026-03-31 14:33:18.851940,cancelled,USD,339.06
1219,790,2026-03-31 14:38:36.632293,paid,USD,2246.42
1220,682,2026-03-31 14:37:45.123281,created,USD,1021.88
1221,485,2026-03-31 14:27:13.434902,cancelled,USD,2098.04
1222,985,2026-03-31 14:25:16.945163,paid,USD,2359.9
1223,331,2026-03-31 14:24:46.694768,paid,USD,1004.67
1224,746,2026-03-31 14:24:48.270581,paid,USD,743.45
1225,960,2026-03-31 14:36:31.827716,created,USD,3260.9
1226,126,2026-03-31 14:40:04.187503,paid,USD,964.87
1227,654,2026-03-31 14:36:36.187172,paid,USD,1377.14
1228,370,2026-03-31 14:25:17.394722,paid,USD,1463.61
1229,885,2026-03-31 14:29:49.155988,paid,USD,1554.71
1230,997,2026-03-31 14:38:33.596734,paid,USD,1199.17
1231,649,2026-03-31 14:40:22.394108,paid,USD,1737.49
1232,16,2026-03-31 14:33:35.070189,paid,USD,704.64
1233,283,2026-03-31 14:23:13.812771,paid,USD,1466.49
1234,406,2026-03-31 14:24:18.835732,paid,USD,1150.53
1235,10,2026-03-31 14:32:50.451284,paid,USD,1088.35
1236,596,2026-03-31 14:38:26.888084,cancelled,USD,1872.76
1237,487,2026-03-31 14:40:50.237458,paid,USD,1329.44
1238,159,2026-03-31 14:28:57.214428,paid,USD,2308.34
1239,92,2026-03-31 14:29:46.225750,paid,USD,1458.38
1240,512,2026-03-31 14:35:25.646344,paid,USD,1706.27
1241,634,2026-03-31 14:37:32.290527,created,USD,951.27
1242,993,2026-03-31 14:32:33.331493,paid,USD,1558.28
1243,641,2026-03-31 14:34:01.747050,cancelled,USD,1578.12
1244,365,2026-03-31 14:27:11.912882,created,USD,1225.66
1245,719,2026-03-31 14:30:18.937375,paid,USD,1781.77
1246,110,2026-03-31 14:32:53.356379,paid,USD,680.58
1247,239,2026-03-31 14:31:29.450992,paid,USD,306.05
1248,572,2026-03-31 14:25:48.276850,paid,USD,3150.1
1249,775,2026-03-31 14:40:10.321101,paid,USD,2793.0
1250,914,2026-03-31 14:38:16.193987,paid,USD,346.72
1251,198,2026-03-31 14:32:11.819278,paid,USD,379.56
1252,387,2026-03-31 14:31:24.247293,created,USD,151.5
1253,138,2026-03-31 14:34:01.582647,paid,USD,1094.1
1254,41,2026-03-31 14:25:49.540354,paid,USD,1690.48
1255,449,2026-03-31 14:35:10.578761,paid,USD,2129.02
1256,556,2026-03-31 14:37:37.395095,paid,USD,1584.92
1257,195,2026-03-31 14:35:51.204154,paid,USD,336.38
1258,557,2026-03-31 14:33:58.790733,paid,USD,621.04
1259,750,2026-03-31 14:28:45.602741,paid,USD,1159.29
1260,889,2026-03-31 14:41:01.561921,paid,USD,85.07
1261,937,2026-03-31 14:25:25.341134,paid,USD,2405.58
1262,165,2026-03-31 14:41:08.596493,paid,USD,2157.36
1263,159,2026-03-31 14:35:55.044049,created,USD,350.98
1264,840,2026-03-31 14:31:48.545367,paid,USD,2082.32
1265,376,2026-03-31 14:38:06.982289,paid,USD,1004.62
1266,795,2026-03-31 14:32:06.627567,paid,USD,1417.76
1267,389,2026-03-31 14:35:52.471715,paid,USD,1085.41
1268,905,2026-03-31 14:29:58.845317,paid,USD,1079.05
1269,878,2026-03-31 14:40:51.634219,created,USD,1678.85
1270,636,2026-03-31 14:29:11.796110,paid,USD,3267.08
1271,739,2026-03-31 14:38:06.115470,paid,USD,506.94
1272,991,2026-03-31 14:26:59.462132,created,USD,468.9
1273,397,2026-03-31 14:36:23.270751,paid,USD,456.68
1274,700,2026-03-31 14:37:47.252144,paid,USD,655.7
1275,565,2026-03-31 14:35:48.440007,paid,USD,1239.85
1276,290,2026-03-31 14:24:08.771609,paid,USD,1048.65
1277,657,2026-03-31 14:38:46.666447,paid,USD,392.09
1278,99,2026-03-31 14:26:25.341851,paid,USD,1374.15
1279,69,2026-03-31 14:31:58.505024,paid,USD,1140.78
1280,961,2026-03-31 14:30:15.152493,created,USD,1080.81
1281,895,2026-03-31 14:40:55.140706,paid,USD,1221.9
1282,110,2026-03-31 14:35:03.990336,created,USD,3556.2
1283,102,2026-03-31 14:38:28.399706,paid,USD,1591.62
1284,658,2026-03-31 14:41:02.348272,created,USD,357.01
1285,674,2026-03-31 14:33:03.778342,paid,USD,1522.46
1286,639,2026-03-31 14:29:16.402960,paid,USD,677.04
1287,263,2026-03-31 14:35:24.130581,paid,USD,527.55
1288,227,2026-03-31 14:41:01.539444,created,USD,1906.76
1289,73,2026-03-31 14:36:50.331320,paid,USD,2618.09
1290,944,2026-03-31 14:30:14.348142,created,USD,2504.57
1291,504,2026-03-31 14:32:42.071989,paid,USD,1649.69
1292,853,2026-03-31 14:28:17.683060,cancelled,USD,333.76
1293,821,2026-03-31 14:35:44.086421,created,USD,77.0
1294,370,2026-03-31 14:26:42.699551,paid,USD,673.48
1295,961,2026-03-31 14:38:36.752398,paid,USD,2264.34
1296,842,2026-03-31 14:30:17.274250,paid,USD,1834.18
1297,726,2026-03-31 14:25:33.372738,paid,USD,1526.7
1298,632,2026-03-31 14:36:44.447798,created,USD,865.97
1299,42,2026-03-31 14:33:38.814374,paid,USD,1821.19
1300,855,2026-03-31 14:37:41.477529,paid,USD,990.75
1301,968,2026-03-31 14:38:29.794498,paid,USD,1345.16
1302,532,2026-03-31 14:35:58.354534,paid,USD,1922.73
1303,743,2026-03-31 14:31:26.135100,created,USD,2615.83
1304,395,2026-03-31 14:26:08.790025,paid,USD,2877.76
1305,539,2026-03-31 14:25:40.565836,paid,USD,2843.75
1306,584,2026-03-31 14:35:43.631968,paid,USD,1621.91
1307,184,2026-03-31 14:28:26.368095,paid,USD,1790.34
1308,572,2026-03-31 14:25:48.408713,paid,USD,1514.94
1309,109,2026-03-31 14:27:07.587391,paid,USD,3844.96
1310,591,2026-03-31 14:36:40.253119,paid,USD,576.21
1311,470,2026-03-31 14:36:26.144408,paid,USD,1467.69
1312,438,2026-03-31 14:23:21.863116,paid,USD,1684.84
1313,171,2026-03-31 14:36:16.034113,paid,USD,1584.18
1314,564,2026-03-31 14:33:33.736665,paid,USD,1717.16
1315,346,2026-03-31 14:35:24.583230,paid,USD,607.72
1316,547,2026-03-31 14:40:59.562923,paid,USD,1831.35
1317,454,2026-03-31 14:25:51.413896,cancelled,USD,429.72
1318,925,2026-03-31 14:40:18.430007,cancelled,USD,1224.37
1319,333,2026-03-31 14:30:53.279950,paid,USD,3315.58
1320,423,2026-03-31 14:38:20.992898,paid,USD,490.43
1321,441,2026-03-31 14:39:52.064164,paid,USD,739.78
1322,332,2026-03-31 14:24:55.731550,paid,USD,2794.18
1323,577,2026-03-31 14:40:44.091461,paid,USD,877.18
1324,385,2026-03-31 14:26:26.003510,paid,USD,1362.16
1325,949,2026-03-31 14:24:08.669885,paid,USD,453.21
1326,369,2026-03-31 14:40:50.698901,paid,USD,1194.45
1327,459,2026-03-31 14:34:54.105629,cancelled,USD,3113.67
1328,1,2026-03-31 14:33:52.863781,cancelled,USD,1406.04
1329,292,2026-03-31 14:40:39.305131,paid,USD,3377.59
1330,531,2026-03-31 14:34:29.130350,paid,USD,853.16
1331,912,2026-03-31 14:30:28.313515,paid,USD,2193.58
1332,308,2026-03-31 14:23:48.712254,paid,USD,1025.17
1333,220,2026-03-31 14:27:32.123855,cancelled,USD,1432.05
1334,23,2026-03-31 14:31:59.715965,paid,USD,179.77
1335,966,2026-03-31 14:35:35.022834,paid,USD,2172.92
1336,283,2026-03-31 14:40:22.919793,paid,USD,1332.44
1337,524,2026-03-31 14:34:57.020724,paid,USD,1601.6
1338,949,2026-03-31 14:29:57.401372,paid,USD,233.38
1339,97,2026-03-31 14:35:39.138438,paid,USD,1030.31
1340,365,2026-03-31 14:37:30.951226,created,USD,762.74
1341,272,2026-03-31 14:35:03.200360,paid,USD,443.62
1342,597,2026-03-31 14:37:11.949276,paid,USD,3159.83
1343,263,2026-03-31 14:38:46.087453,paid,USD,538.14
1344,95,2026-03-31 14:34:54.335811,paid,USD,1445.7
1345,583,2026-03-31 14:28:09.233324,paid,USD,1238.73
1346,752,2026-03-31 14:34:57.451112,paid,USD,1387.58
1347,333,2026-03-31 14:29:48.708900,created,USD,1883.58
1348,178,2026-03-31 14:25:21.600416,paid,USD,1656.19
1349,921,2026-03-31 14:24:41.247950,paid,USD,1765.76
1350,591,2026-03-31 14:32:00.355916,paid,USD,1859.3
1351,98,2026-03-31 14:35:14.295587,paid,USD,1302.93
1352,308,2026-03-31 14:32:22.528378,paid,USD,551.84
1353,828,2026-03-31 14:23:36.868902,created,USD,1030.28
1354,81,2026-03-31 14:33:30.820462,paid,USD,2572.73
1355,944,2026-03-31 14:33:30.441011,paid,USD,101.88
1356,357,2026-03-31 14:28:07.622792,paid,USD,717.87
1357,445,2026-03-31 14:36:36.988038,paid,USD,1113.36
1358,889,2026-03-31 14:37:29.891212,paid,USD,2209.52
1359,789,2026-03-31 14:26:27.584321,paid,USD,1492.76
1360,669,2026-03-31 14:31:54.926795,paid,USD,2132.18
1361,951,2026-03-31 14:34:48.164381,paid,USD,443.31
1362,797,2026-03-31 14:31:00.348997,created,USD,161.79
1363,56,2026-03-31 14:33:29.136947,paid,USD,1877.35
1364,43,2026-03-31 14:24:59.396555,paid,USD,895.32
1365,579,2026-03-31 14:24:20.578165,paid,USD,953.49
1366,515,2026-03-31 14:39:33.590965,paid,USD,589.0
1367,157,2026-03-31 14:37:30.842813,paid,USD,1288.68
1368,750,2026-03-31 14:26:31.681036,created,USD,2774.02
1369,995,2026-03-31 14:37:49.897372,cancelled,USD,2138.43
1370,610,2026-03-31 14:23:33.326100,paid,USD,581.45
1371,93,2026-03-31 14:33:12.544977,paid,USD,940.8
1372,297,2026-03-31 14:32:51.330133,paid,USD,1749.24
1373,152,2026-03-31 14:37:49.171959,paid,USD,1653.56
1374,85,2026-03-31 14:31:59.648323,paid,USD,602.16
1375,764,2026-03-31 14:32:32.413205,paid,USD,1353.31
1376,409,2026-03-31 14:33:43.499263,created,USD,1124.34
1377,409,2026-03-31 14:36:02.849054,paid,USD,1005.73
1378,793,2026-03-31 14:37:25.273108,paid,USD,94.39
1379,781,2026-03-31 14:25:26.016475,paid,USD,1556.56
1380,573,2026-03-31 14:36:45.227246,paid,USD,1070.75
1381,405,2026-03-31 14:40:34.935527,paid,USD,1201.89
1382,201,2026-03-31 14:39:21.410482,paid,USD,475.13
1383,754,2026-03-31 14:26:27.117307,paid,USD,301.2
1384,249,2026-03-31 14:33:59.030815,paid,USD,2274.64
1385,796,2026-03-31 14:26:26.332561,created,USD,1515.74
1386,702,2026-03-31 14:33:11.099510,paid,USD,966.14
1387,92,2026-03-31 14:37:36.554010,cancelled,USD,983.69
1388,424,2026-03-31 14:25:24.888927,paid,USD,2562.81
1389,357,2026-03-31 14:25:31.121270,paid,USD,268.09
1390,353,2026-03-31 14:26:54.728292,paid,USD,1294.2
1391,25,2026-03-31 14:26:06.107083,paid,USD,1101.57
1392,174,2026-03-31 14:33:19.495906,paid,USD,2092.54
1393,632,2026-03-31 14:38:31.566115,cancelled,USD,1291.56
1394,823,2026-03-31 14:23:49.805702,paid,USD,1232.91
1395,150,2026-03-31 14:40:50.322710,paid,USD,2525.96
1396,947,2026-03-31 14:32:18.640176,paid,USD,1763.33
1397,205,2026-03-31 14:29:44.644412,paid,USD,102.87
1398,160,2026-03-31 14:32:59.981322,paid,USD,133.7
1399,874,2026-03-31 14:30:48.895433,paid,USD,922.41
1400,758,2026-03-31 14:40:12.846763,created,USD,2499.23
1401,972,2026-03-31 14:23:12.092409,created,USD,518.24
1402,152,2026-03-31 14:28:36.647976,paid,USD,715.92
1403,840,2026-03-31 14:40:13.911785,paid,USD,1379.06
1404,352,2026-03-31 14:32:32.998518,paid,USD,288.77
1405,114,2026-03-31 14:37:17.425970,paid,USD,1218.93
1406,483,2026-03-31 14:35:03.890184,paid,USD,2096.37
1407,215,2026-03-31 14:31:12.513911,created,USD,506.1
1408,217,2026-03-31 14:33:35.237187,paid,USD,2094.84
1409,536,2026-03-31 14:35:42.709614,paid,USD,385.78
1410,562,2026-03-31 14:32:36.479561,paid,USD,1313.54
1411,748,2026-03-31 14:40:56.901084,paid,USD,879.9
1412,712,2026-03-31 14:29:32.286496,cancelled,USD,525.59
1413,19,2026-03-31 14:32:53.266246,paid,USD,2357.79
1414,928,2026-03-31 14:26:58.626666,paid,USD,419.49
1415,45,2026-03-31 14:24:58.929862,paid,USD,693.24
1416,62,2026-03-31 14:37:57.344359,paid,USD,2187.66
1417,809,2026-03-31 14:27:28.068384,paid,USD,880.11
1418,278,2026-03-31 14:26:35.119543,paid,USD,291.44
1419,671,2026-03-31 14:28:35.685968,created,USD,880.77
1420,69,2026-03-31 14:38:11.238029,cancelled,USD,498.3
1421,278,2026-03-31 14:40:26.016762,paid,USD,2789.49
1422,935,2026-03-31 14:34:02.315938,paid,USD,1467.08
1423,886,2026-03-31 14:27:05.323165,paid,USD,1065.6
1424,300,2026-03-31 14:29:39.790375,paid,USD,1853.69
1425,665,2026-03-31 14:25:30.771484,paid,USD,687.51
1426,390,2026-03-31 14:34:24.097762,paid,USD,1933.29
1427,727,2026-03-31 14:24:32.308432,paid,USD,1126.2
1428,324,2026-03-31 14:27:47.364761,created,USD,1147.51
1429,612,2026-03-31 14:30:04.324898,paid,USD,1671.82
1430,191,2026-03-31 14:39:27.952728,paid,USD,2077.92
1431,990,2026-03-31 14:30:24.064126,paid,USD,2694.56
1432,949,2026-03-31 14:24:41.914402,paid,USD,1448.25
