order_item_id,order_id,product_id,quantity,unit_price,line_amount
2549,1030,147,3,231.8,695.4
2550,1031,85,1,445.56,445.56
2551,1031,45,1,122.12,122.12
2552,1031,108,1,240.69,240.69
2553,1031,12,3,340.59,1021.77
2554,1032,96,1,81.24,81.24
2555,1032,141,2,377.19,754.38
2556,1032,51,3,213.73,641.19
2557,1033,121,1,320.44,320.44
2558,1034,44,3,18.88,56.64
2559,1034,61,1,300.29,300.29
2560,1034,190,1,418.65,418.65
2561,1035,18,3,310.08,930.24
2562,1035,96,3,86.65,259.95
2563,1036,193,3,334.81,1004.43
2564,1036,2,1,515.75,515.75
2565,1036,183,3,480.04,1440.12
2566,1036,99,3,215.67,647.01
2567,1037,194,3,380.23,1140.69
2568,1038,184,3,366.49,1099.47
2569,1038,128,3,497.06,1491.18
2570,1038,45,3,112.97,338.91
2571,1038,188,2,425.82,851.64
2572,1039,144,1,92.22,92.22
2573,1039,187,2,457.34,914.68
2574,1039,162,1,247.33,247.33
2575,1039,59,3,43.96,131.88
2576,1040,138,2,165.2,330.4
2577,1040,75,2,95.29,190.58
2578,1041,139,1,70.14,70.14
2579,1042,44,3,19.75,59.25
2580,1042,1,2,240.59,481.18
2581,1042,14,3,99.71,299.13
2582,1042,49,1,269.0,269.0
2583,1043,16,1,469.08,469.08
2584,1043,69,2,175.49,350.98
2585,1044,195,3,320.4,961.2
2586,1044,35,3,135.63,406.89
2587,1045,98,1,378.08,378.08
2588,1045,155,3,88.47,265.41
2589,1045,162,3,258.5,775.5
2590,1045,189,1,202.71,202.71
2591,1046,13,3,384.11,1152.33
2592,1046,75,1,95.05,95.05
2593,1047,191,2,49.76,99.52
2594,1047,119,1,159.73,159.73
2595,1048,67,2,164.54,329.08
2596,1049,35,3,135.15,405.45
2597,1050,13,2,347.23,694.46
2598,1050,111,3,399.04,1197.12
2599,1050,69,1,154.93,154.93
2600,1051,119,2,149.29,298.58
2601,1051,124,3,353.86,1061.58
2602,1052,35,3,133.07,399.21
2603,1052,19,1,382.06,382.06
2604,1053,113,3,148.43,445.29
2605,1054,128,2,483.32,966.64
2606,1055,43,3,85.86,257.58
2607,1056,32,2,344.72,689.44
2608,1056,8,3,442.61,1327.83
2609,1057,18,2,273.5,547.0
2610,1057,166,3,250.42,751.26
2611,1057,106,1,62.81,62.81
2612,1058,132,2,177.33,354.66
2613,1058,4,2,355.17,710.34
2614,1058,136,2,203.18,406.36
2615,1058,15,2,258.01,516.02
2616,1059,105,1,408.78,408.78
2617,1060,23,3,397.95,1193.85
2618,1060,154,2,328.35,656.7
2619,1061,156,2,309.6,619.2
2620,1061,79,2,123.81,247.62
2621,1061,70,2,14.28,28.56
2622,1062,162,1,250.25,250.25
2623,1062,52,2,411.39,822.78
2624,1062,191,3,52.27,156.81
2625,1063,124,1,411.65,411.65
2626,1063,52,2,422.9,845.8
2627,1064,24,2,499.65,999.3
2628,1065,59,1,47.84,47.84
2629,1065,112,3,86.16,258.48
2630,1065,178,3,361.05,1083.15
2631,1066,73,1,178.26,178.26
2632,1066,180,3,234.97,704.91
2633,1066,41,1,492.66,492.66
2634,1067,160,3,104.08,312.24
2635,1067,183,2,451.93,903.86
2636,1067,166,1,285.57,285.57
2637,1067,27,3,55.51,166.53
2638,1068,72,2,304.56,609.12
2639,1068,60,1,379.68,379.68
2640,1068,55,2,167.16,334.32
2641,1068,151,1,172.6,172.6
2642,1069,99,3,209.67,629.01
2643,1070,71,1,224.78,224.78
2644,1070,55,1,140.48,140.48
2645,1071,179,2,68.25,136.5
2646,1071,143,3,382.34,1147.02
2647,1071,135,2,276.38,552.76
2648,1072,184,2,385.36,770.72
2649,1072,152,2,173.72,347.44
2650,1072,180,3,246.81,740.43
2651,1072,73,2,179.72,359.44
2652,1073,55,2,149.47,298.94
2653,1073,98,2,399.16,798.32
2654,1073,66,2,380.56,761.12
2655,1074,17,1,178.47,178.47
2656,1074,117,2,162.18,324.36
2657,1074,57,1,461.05,461.05
2658,1074,77,1,479.74,479.74
2659,1075,138,1,159.12,159.12
2660,1075,24,3,424.18,1272.54
2661,1075,93,2,470.17,940.34
2662,1076,83,1,367.86,367.86
2663,1076,122,2,154.23,308.46
2664,1076,50,2,129.04,258.08
2665,1076,30,3,247.49,742.47
2666,1077,50,2,111.33,222.66
2667,1077,105,3,428.69,1286.07
2668,1077,33,3,293.85,881.55
2669,1078,68,2,427.87,855.74
2670,1078,43,2,86.32,172.64
2671,1079,58,2,72.33,144.66
2672,1079,191,1,52.82,52.82
2673,1079,15,2,245.81,491.62
2674,1080,8,3,451.77,1355.31
2675,1081,134,3,61.14,183.42
2676,1082,38,1,333.92,333.92
2677,1082,32,3,359.15,1077.45
2678,1083,87,2,163.18,326.36
2679,1083,43,3,78.18,234.54
2680,1083,57,1,451.66,451.66
2681,1084,71,3,211.62,634.86
2682,1084,73,1,171.99,171.99
2683,1084,182,3,182.54,547.62
2684,1084,174,3,179.54,538.62
2685,1085,185,3,245.43,736.29
2686,1086,197,2,239.66,479.32
2687,1086,39,1,437.5,437.5
2688,1086,60,2,376.91,753.82
2689,1087,52,1,436.03,436.03
2690,1087,53,1,29.03,29.03
2691,1087,127,1,359.18,359.18
2692,1087,1,3,248.41,745.23
2693,1088,119,1,139.1,139.1
2694,1088,145,2,115.59,231.18
2695,1089,10,1,286.8,286.8
2696,1090,182,1,160.64,160.64
2697,1090,49,2,288.03,576.06
2698,1090,194,1,326.47,326.47
2699,1090,34,1,278.57,278.57
2700,1091,154,1,355.87,355.87
2701,1091,185,1,263.03,263.03
2702,1092,134,1,62.13,62.13
2703,1093,33,2,298.39,596.78
2704,1093,54,2,410.45,820.9
2705,1094,49,3,271.98,815.94
2706,1094,192,3,464.25,1392.75
2707,1094,7,2,417.49,834.98
2708,1094,161,2,231.4,462.8
2709,1095,165,3,57.54,172.62
2710,1095,96,1,79.4,79.4
2711,1095,176,1,74.14,74.14
2712,1096,62,3,371.05,1113.15
2713,1096,187,1,402.98,402.98
2714,1096,165,2,65.35,130.7
2715,1096,52,3,473.89,1421.67
2716,1097,96,1,80.74,80.74
2717,1097,61,2,279.32,558.64
2718,1098,9,1,502.44,502.44
2719,1098,128,3,542.57,1627.71
2720,1098,108,1,227.7,227.7
2721,1099,163,1,159.45,159.45
2722,1099,135,1,255.58,255.58
2723,1099,32,1,327.75,327.75
2724,1099,137,1,235.34,235.34
2725,1100,96,3,91.31,273.93
2726,1101,150,3,237.61,712.83
2727,1101,181,1,391.65,391.65
2728,1102,178,2,359.58,719.16
2729,1102,169,2,187.47,374.94
2730,1102,118,2,205.08,410.16
2731,1102,189,2,234.78,469.56
2732,1103,39,1,472.39,472.39
2733,1103,57,1,424.99,424.99
2734,1104,190,1,467.43,467.43
2735,1104,138,3,144.95,434.85
2736,1105,94,3,100.5,301.5
2737,1105,151,3,149.07,447.21
2738,1106,49,2,284.66,569.32
2739,1106,195,2,279.92,559.84
2740,1107,58,1,77.09,77.09
2741,1107,102,1,297.32,297.32
2742,1107,175,3,504.11,1512.33
2743,1108,67,3,143.65,430.95
2744,1108,18,2,304.1,608.2
2745,1108,173,2,274.31,548.62
2746,1108,31,1,208.3,208.3
2747,1109,62,1,374.67,374.67
2748,1109,151,2,148.88,297.76
2749,1109,84,3,241.91,725.73
2750,1110,47,3,28.43,85.29
2751,1110,109,3,48.37,145.11
2752,1110,177,3,462.69,1388.07
2753,1110,15,2,268.22,536.44
2754,1111,17,2,177.14,354.28
2755,1111,86,2,455.99,911.98
2756,1111,195,1,316.76,316.76
2757,1111,75,3,91.63,274.89
2758,1112,24,2,417.73,835.46
2759,1112,116,3,107.22,321.66
2760,1112,192,3,438.1,1314.3
2761,1113,74,1,376.76,376.76
2762,1113,5,2,122.17,244.34
2763,1113,153,1,360.91,360.91
2764,1113,179,2,76.08,152.16
2765,1114,51,1,222.76,222.76
2766,1114,16,1,466.74,466.74
2767,1114,130,2,434.18,868.36
2768,1115,19,3,373.45,1120.35
2769,1116,26,1,246.55,246.55
2770,1116,36,1,532.4,532.4
2771,1116,194,3,335.21,1005.63
2772,1116,177,3,428.11,1284.33
2773,1117,126,2,331.76,663.52
2774,1117,144,3,99.66,298.98
2775,1117,153,2,334.3,668.6
2776,1117,173,1,282.96,282.96
2777,1118,63,1,153.15,153.15
2778,1118,21,2,358.82,717.64
2779,1118,162,1,244.95,244.95
2780,1118,51,2,217.91,435.82
2781,1119,174,1,176.47,176.47
2782,1119,147,1,247.6,247.6
2783,1119,114,3,216.51,649.53
2784,1119,96,3,88.71,266.13
2785,1120,31,1,237.13,237.13
2786,1120,162,2,238.46,476.92
2787,1121,8,3,458.75,1376.25
2788,1121,139,3,77.19,231.57
2789,1122,63,1,140.99,140.99
2790,1122,33,1,296.28,296.28
2791,1123,7,2,377.05,754.1
2792,1123,95,2,77.33,154.66
2793,1123,132,2,191.56,383.12
2794,1124,130,1,356.86,356.86
2795,1124,2,2,534.86,1069.72
2796,1124,190,2,445.66,891.32
2797,1125,147,2,223.03,446.06
2798,1125,178,3,353.41,1060.23
2799,1125,118,2,236.63,473.26
2800,1126,114,1,208.57,208.57
2801,1127,116,2,109.09,218.18
2802,1127,184,1,360.81,360.81
2803,1127,9,1,450.93,450.93
2804,1128,128,1,504.2,504.2
2805,1128,54,2,431.4,862.8
2806,1129,165,1,56.28,56.28
2807,1129,51,3,212.45,637.35
2808,1129,126,2,313.6,627.2
2809,1129,119,3,150.04,450.12
2810,1130,56,2,433.38,866.76
2811,1130,13,3,333.26,999.78
2812,1130,185,2,242.37,484.74
2813,1131,143,2,394.08,788.16
2814,1131,44,1,20.64,20.64
2815,1132,21,3,332.13,996.39
2816,1132,86,3,491.44,1474.32
2817,1133,164,2,384.73,769.46
2818,1133,107,2,362.62,725.24
2819,1133,95,2,80.25,160.5
2820,1134,198,3,53.36,160.08
2821,1134,60,1,384.89,384.89
2822,1134,84,2,270.5,541.0
2823,1135,153,3,336.2,1008.6
2824,1135,162,3,268.87,806.61
2825,1135,158,2,83.67,167.34
2826,1135,67,2,150.89,301.78
2827,1136,111,3,382.65,1147.95
2828,1136,72,3,298.51,895.53
2829,1136,5,1,111.46,111.46
2830,1137,159,2,311.64,623.28
2831,1138,162,2,257.95,515.9
2832,1138,193,1,399.95,399.95
2833,1139,27,1,66.2,66.2
2834,1139,68,3,398.01,1194.03
2835,1139,43,1,84.92,84.92
2836,1140,130,1,394.74,394.74
2837,1141,140,2,269.8,539.6
2838,1141,95,2,74.39,148.78
2839,1141,53,2,29.9,59.8
2840,1142,34,1,246.15,246.15
2841,1142,10,2,252.8,505.6
2842,1143,83,3,416.55,1249.65
2843,1143,104,3,326.1,978.3
2844,1143,17,1,180.9,180.9
2845,1143,39,3,463.12,1389.36
2846,1144,36,1,460.31,460.31
2847,1145,91,3,456.42,1369.26
2848,1145,107,1,368.95,368.95
2849,1145,97,2,173.54,347.08
2850,1145,143,2,438.22,876.44
2851,1146,21,1,330.12,330.12
2852,1146,154,2,341.24,682.48
2853,1146,164,1,372.63,372.63
2854,1146,59,2,43.23,86.46
2855,1147,23,1,407.73,407.73
2856,1147,19,3,338.94,1016.82
2857,1148,81,1,13.63,13.63
2858,1148,50,1,132.85,132.85
2859,1149,9,1,446.94,446.94
2860,1149,68,2,376.89,753.78
2861,1150,57,2,433.26,866.52
2862,1150,175,2,496.85,993.7
2863,1150,29,2,342.05,684.1
2864,1150,5,3,124.14,372.42
2865,1151,146,3,318.07,954.21
2866,1151,8,3,473.86,1421.58
2867,1151,9,3,498.07,1494.21
2868,1151,149,2,421.05,842.1
2869,1152,42,3,246.29,738.87
2870,1153,119,2,144.14,288.28
2871,1153,79,1,108.79,108.79
2872,1153,17,2,177.66,355.32
2873,1153,127,1,333.46,333.46
2874,1154,13,3,402.48,1207.44
2875,1154,44,2,20.49,40.98
2876,1154,151,1,158.49,158.49
2877,1155,194,1,332.2,332.2
2878,1155,200,3,83.19,249.57
2879,1155,43,3,86.59,259.77
2880,1156,36,1,453.5,453.5
2881,1157,154,1,319.44,319.44
2882,1157,29,1,321.06,321.06
2883,1157,59,2,43.86,87.72
2884,1157,56,1,445.34,445.34
2885,1158,179,2,79.64,159.28
2886,1159,3,1,345.07,345.07
2887,1159,119,3,157.1,471.3
2888,1159,116,2,96.69,193.38
2889,1160,47,2,27.66,55.32
2890,1161,15,1,281.4,281.4
2891,1161,21,3,352.36,1057.08
2892,1162,132,1,170.49,170.49
2893,1162,46,3,326.05,978.15
2894,1162,65,1,276.6,276.6
2895,1163,125,3,115.25,345.75
2896,1163,18,1,269.32,269.32
2897,1163,156,3,280.0,840.0
2898,1164,177,2,395.3,790.6
2899,1164,35,2,134.12,268.24
2900,1165,71,3,223.39,670.17
2901,1165,177,1,462.99,462.99
2902,1165,147,2,234.01,468.02
2903,1165,126,3,337.79,1013.37
2904,1166,112,3,96.69,290.07
2905,1166,29,1,370.84,370.84
2906,1166,167,1,110.61,110.61
2907,1167,145,1,126.68,126.68
2908,1167,119,2,157.68,315.36
2909,1168,137,1,243.46,243.46
2910,1168,17,1,206.67,206.67
2911,1168,50,3,129.16,387.48
2912,1169,105,2,409.74,819.48
2913,1169,107,3,399.03,1197.09
2914,1169,144,1,99.52,99.52
2915,1170,68,3,424.07,1272.21
2916,1170,168,1,399.12,399.12
2917,1170,52,1,422.47,422.47
2918,1170,123,1,511.08,511.08
2919,1171,143,2,438.4,876.8
2920,1172,65,3,294.85,884.55
2921,1173,198,1,55.57,55.57
2922,1173,165,1,65.47,65.47
2923,1173,13,2,354.21,708.42
2924,1173,179,1,79.86,79.86
2925,1174,161,2,230.19,460.38
2926,1174,41,3,500.83,1502.49
2927,1175,49,3,312.56,937.68
2928,1175,161,1,249.71,249.71
2929,1175,87,1,143.53,143.53
2930,1176,106,1,58.4,58.4
2931,1176,199,1,361.76,361.76
2932,1176,70,2,13.96,27.92
2933,1176,68,1,373.77,373.77
2934,1177,49,3,308.21,924.63
2935,1177,103,3,357.2,1071.6
2936,1177,181,2,402.48,804.96
2937,1177,88,1,412.14,412.14
2938,1178,185,3,265.7,797.1
2939,1179,80,2,331.21,662.42
2940,1179,81,1,12.29,12.29
2941,1180,138,1,144.31,144.31
2942,1180,161,1,265.23,265.23
2943,1180,156,1,321.86,321.86
2944,1180,90,3,261.67,785.01
2945,1181,19,1,367.96,367.96
2946,1181,164,2,391.22,782.44
2947,1181,86,3,499.24,1497.72
2948,1182,108,3,234.36,703.08
2949,1182,116,1,110.91,110.91
2950,1183,113,1,136.55,136.55
2951,1183,63,2,154.28,308.56
2952,1183,73,1,160.39,160.39
2953,1184,153,2,324.72,649.44
2954,1184,42,2,260.22,520.44
2955,1184,5,1,111.36,111.36
2956,1185,8,2,445.37,890.74
2957,1185,175,1,443.18,443.18
2958,1186,31,2,218.1,436.2
2959,1186,19,1,354.28,354.28
2960,1186,88,2,400.61,801.22
2961,1187,63,3,161.91,485.73
2962,1187,118,1,224.52,224.52
2963,1187,67,1,167.97,167.97
2964,1187,126,3,324.37,973.11
2965,1188,11,2,216.6,433.2
2966,1188,117,3,161.29,483.87
2967,1189,173,3,290.13,870.39
2968,1190,53,1,29.47,29.47
2969,1191,175,1,432.95,432.95
2970,1191,145,3,120.59,361.77
2971,1192,188,1,418.1,418.1
2972,1192,43,1,76.5,76.5
2973,1193,26,1,258.35,258.35
2974,1193,47,2,26.96,53.92
2975,1194,190,2,458.65,917.3
2976,1195,147,2,218.35,436.7
2977,1195,113,1,126.94,126.94
2978,1195,145,3,110.42,331.26
2979,1195,135,2,249.35,498.7
2980,1196,106,2,63.38,126.76
2981,1197,180,1,242.22,242.22
2982,1197,1,1,242.18,242.18
2983,1198,121,1,372.17,372.17
2984,1198,171,3,172.39,517.17
2985,1198,142,3,67.67,203.01
2986,1198,130,3,388.62,1165.86
2987,1199,199,3,382.84,1148.52
2988,1199,85,1,385.47,385.47
2989,1199,198,3,52.49,157.47
2990,1199,32,3,336.95,1010.85
2991,1200,39,1,389.23,389.23
2992,1200,49,3,264.87,794.61
2993,1200,20,2,78.4,156.8
2994,1200,53,2,28.39,56.78
2995,1201,78,3,420.84,1262.52
2996,1202,25,2,409.84,819.68
2997,1203,42,3,293.89,881.67
2998,1203,111,2,369.28,738.56
2999,1203,158,3,80.53,241.59
3000,1203,164,1,392.54,392.54
3001,1204,30,3,203.86,611.58
3002,1204,196,1,375.53,375.53
3003,1205,111,3,339.65,1018.95
3004,1205,6,1,403.05,403.05
3005,1205,196,2,379.8,759.6
3006,1205,184,3,371.84,1115.52
3007,1206,53,1,30.31,30.31
3008,1206,147,1,219.43,219.43
3009,1206,108,1,219.3,219.3
3010,1207,74,3,400.72,1202.16
3011,1207,67,3,164.29,492.87
3012,1208,149,2,428.2,856.4
3013,1208,184,3,372.61,1117.83
3014,1208,44,3,22.07,66.21
3015,1209,16,2,480.93,961.86
3016,1210,44,1,19.6,19.6
3017,1210,125,3,119.5,358.5
3018,1210,118,1,234.83,234.83
3019,1210,67,3,161.12,483.36
3020,1211,180,2,247.05,494.1
3021,1211,56,1,425.9,425.9
3022,1211,58,3,65.87,197.61
3023,1211,131,3,500.05,1500.15
3024,1212,49,1,286.34,286.34
3025,1212,108,2,248.31,496.62
3026,1212,124,1,346.54,346.54
3027,1212,28,1,253.86,253.86
3028,1213,55,3,156.78,470.34
3029,1213,61,1,315.0,315.0
3030,1214,95,2,79.99,159.98
3031,1214,51,3,224.65,673.95
3032,1215,89,1,236.1,236.1
3033,1215,189,2,223.13,446.26
3034,1215,196,1,359.84,359.84
3035,1215,187,2,470.48,940.96
3036,1216,156,3,324.18,972.54
3037,1216,45,3,124.69,374.07
3038,1216,2,3,519.71,1559.13
3039,1217,20,1,83.51,83.51
3040,1217,167,2,123.51,247.02
3041,1218,125,3,113.02,339.06
3042,1219,159,3,320.54,961.62
3043,1219,114,3,221.68,665.04
3044,1219,156,2,309.88,619.76
3045,1220,196,1,383.6,383.6
3046,1220,180,3,212.76,638.28
3047,1221,103,3,324.36,973.08
3048,1221,100,1,488.31,488.31
3049,1221,186,2,295.43,590.86
3050,1221,109,1,45.79,45.79
3051,1222,56,3,430.99,1292.97
3052,1222,84,1,256.29,256.29
3053,1222,165,1,62.29,62.29
3054,1222,137,3,249.45,748.35
3055,1223,121,3,334.89,1004.67
3056,1224,156,1,296.93,296.93
3057,1224,163,3,148.84,446.52
3058,1225,115,2,479.39,958.78
3059,1225,159,2,310.64,621.28
3060,1225,83,3,367.07,1101.21
3061,1225,17,3,193.21,579.63
3062,1226,70,3,13.94,41.82
3063,1226,151,2,157.12,314.24
3064,1226,96,1,93.16,93.16
3065,1226,183,1,515.65,515.65
3066,1227,30,1,215.99,215.99
3067,1227,112,2,89.28,178.56
3068,1227,126,3,327.53,982.59
3069,1228,195,1,328.59,328.59
3070,1228,156,2,316.83,633.66
3071,1228,145,3,108.46,325.38
3072,1228,144,2,87.99,175.98
3073,1229,177,3,460.78,1382.34
3074,1229,171,1,172.37,172.37
3075,1230,32,1,355.65,355.65
3076,1230,9,2,421.76,843.52
3077,1231,80,1,357.81,357.81
3078,1231,149,1,382.36,382.36
3079,1231,162,2,239.93,479.86
3080,1231,16,1,517.46,517.46
3081,1232,150,3,234.88,704.64
3082,1233,178,2,355.89,711.78
3083,1233,11,3,251.57,754.71
3084,1234,166,3,271.87,815.61
3085,1234,160,3,111.64,334.92
3086,1235,113,1,149.59,149.59
3087,1235,65,2,321.72,643.44
3088,1235,4,1,295.32,295.32
3089,1236,12,2,383.06,766.12
3090,1236,181,3,368.88,1106.64
3091,1237,173,2,280.72,561.44
3092,1237,56,1,430.35,430.35
3093,1237,5,3,112.55,337.65
3094,1238,146,2,334.96,669.92
3095,1238,178,3,375.79,1127.37
3096,1238,81,3,13.84,41.52
3097,1238,117,3,156.51,469.53
3098,1239,44,1,19.33,19.33
3099,1239,113,1,135.87,135.87
3100,1239,172,3,286.61,859.83
3101,1239,9,1,443.35,443.35
3102,1240,83,3,415.28,1245.84
3103,1240,69,1,156.49,156.49
3104,1240,35,2,151.97,303.94
3105,1241,151,2,174.23,348.46
3106,1241,109,2,45.82,91.64
3107,1241,102,1,257.39,257.39
3108,1241,45,2,126.89,253.78
3109,1242,130,1,371.38,371.38
3110,1242,37,1,210.0,210.0
3111,1242,86,1,463.71,463.71
3112,1242,115,1,513.19,513.19
3113,1243,119,2,147.8,295.6
3114,1243,8,2,421.74,843.48
3115,1243,71,2,219.52,439.04
3116,1244,102,3,275.24,825.72
3117,1244,160,1,93.39,93.39
3118,1244,61,1,306.55,306.55
3119,1245,2,1,468.28,468.28
3120,1245,133,3,329.98,989.94
3121,1245,21,1,323.55,323.55
3122,1246,1,3,226.86,680.58
3123,1247,176,1,78.33,78.33
3124,1247,51,1,227.72,227.72
3125,1248,65,2,303.85,607.7
3126,1248,171,2,188.29,376.58
3127,1248,38,3,352.73,1058.19
3128,1248,170,3,369.21,1107.63
3129,1249,150,3,223.21,669.63
3130,1249,88,2,355.92,711.84
3131,1249,190,3,470.51,1411.53
3132,1250,182,1,174.12,174.12
3133,1250,94,2,86.3,172.6
3134,1251,136,2,189.78,379.56
3135,1252,122,1,151.5,151.5
3136,1253,143,3,364.7,1094.1
3137,1254,161,2,247.72,495.44
3138,1254,25,2,379.95,759.9
3139,1254,71,2,217.57,435.14
3140,1255,38,3,358.85,1076.55
3141,1255,82,3,256.15,768.45
3142,1255,119,2,142.01,284.02
3143,1256,187,1,426.12,426.12
3144,1256,154,3,317.64,952.92
3145,1256,125,2,102.94,205.88
3146,1257,60,1,336.38,336.38
3147,1258,114,1,221.49,221.49
3148,1258,23,1,399.55,399.55
3149,1259,116,3,101.28,303.84
3150,1259,10,3,285.15,855.45
3151,1260,96,1,85.07,85.07
3152,1261,54,2,369.07,738.14
3153,1261,3,3,298.41,895.23
3154,1261,79,1,104.71,104.71
3155,1261,150,3,222.5,667.5
3156,1262,177,3,410.43,1231.29
3157,1262,58,3,64.96,194.88
3158,1262,89,3,243.73,731.19
3159,1263,97,2,175.49,350.98
3160,1264,80,2,334.81,669.62
3161,1264,77,3,470.9,1412.7
3162,1265,44,1,22.99,22.99
3163,1265,159,1,293.53,293.53
3164,1265,108,2,210.67,421.34
3165,1265,158,3,88.92,266.76
3166,1266,169,1,181.44,181.44
3167,1266,117,3,172.36,517.08
3168,1266,72,1,297.93,297.93
3169,1266,93,1,421.31,421.31
3170,1267,130,1,398.89,398.89
3171,1267,62,1,387.72,387.72
3172,1267,155,3,99.6,298.8
3173,1268,26,1,267.27,267.27
3174,1268,188,2,405.89,811.78
3175,1269,79,2,110.77,221.54
3176,1269,46,3,327.25,981.75
3177,1269,174,3,158.52,475.56
3178,1270,157,3,345.83,1037.49
3179,1270,100,2,508.59,1017.18
3180,1270,119,2,148.45,296.9
3181,1270,46,3,305.17,915.51
3182,1271,140,1,280.97,280.97
3183,1271,197,1,225.97,225.97
3184,1272,119,3,156.3,468.9
3185,1273,37,2,228.34,456.68
3186,1274,171,2,192.8,385.6
3187,1274,163,2,135.05,270.1
3188,1275,200,2,82.01,164.02
3189,1275,156,2,325.78,651.56
3190,1275,143,1,424.27,424.27
3191,1276,115,1,474.57,474.57
3192,1276,135,2,287.04,574.08
3193,1277,23,1,392.09,392.09
3194,1278,57,3,458.05,1374.15
3195,1279,145,1,122.4,122.4
3196,1279,31,2,246.57,493.14
3197,1279,21,1,331.1,331.1
3198,1279,155,2,97.07,194.14
3199,1280,196,3,360.27,1080.81
3200,1281,28,2,274.82,549.64
3201,1281,121,2,336.13,672.26
3202,1282,115,2,433.6,867.2
3203,1282,157,3,307.62,922.86
3204,1282,57,3,461.32,1383.96
3205,1282,60,1,382.18,382.18
3206,1283,199,1,358.89,358.89
3207,1283,4,2,293.55,587.1
3208,1283,179,3,69.67,209.01
3209,1283,87,3,145.54,436.62
3210,1284,3,1,357.01,357.01
3211,1285,154,2,313.0,626.0
3212,1285,129,2,448.23,896.46
3213,1286,193,1,369.75,369.75
3214,1286,116,3,102.43,307.29
3215,1287,136,3,175.85,527.55
3216,1288,89,2,226.77,453.54
3217,1288,16,2,462.12,924.24
3218,1288,36,1,528.98,528.98
3219,1289,56,2,389.59,779.18
3220,1289,104,3,347.16,1041.48
3221,1289,109,3,50.34,151.02
3222,1289,37,3,215.47,646.41
3223,1290,66,3,350.55,1051.65
3224,1290,166,2,275.75,551.5
3225,1290,16,2,450.71,901.42
3226,1291,123,1,480.42,480.42
3227,1291,178,2,380.03,760.06
3228,1291,68,1,409.21,409.21
3229,1292,97,1,155.72,155.72
3230,1292,94,2,89.02,178.04
3231,1293,176,1,77.0,77.0
3232,1294,128,1,491.13,491.13
3233,1294,132,1,182.35,182.35
3234,1295,174,2,178.89,357.78
3235,1295,103,2,310.59,621.18
3236,1295,111,1,354.9,354.9
3237,1295,2,2,465.24,930.48
3238,1296,20,3,83.42,250.26
3239,1296,9,2,477.1,954.2
3240,1296,28,1,261.71,261.71
3241,1296,167,3,122.67,368.01
3242,1297,72,1,269.19,269.19
3243,1297,11,3,238.89,716.67
3244,1297,102,1,278.22,278.22
3245,1297,33,1,262.62,262.62
3246,1298,132,1,177.92,177.92
3247,1298,114,3,229.35,688.05
3248,1299,170,2,385.31,770.62
3249,1299,71,3,222.5,667.5
3250,1299,181,1,383.07,383.07
3251,1300,6,2,448.35,896.7
3252,1300,155,1,94.05,94.05
3253,1301,71,3,231.4,694.2
3254,1301,185,1,253.36,253.36
3255,1301,176,1,72.2,72.2
3256,1301,163,2,162.7,325.4
3257,1302,74,3,351.59,1054.77
3258,1302,87,2,154.65,309.3
3259,1302,95,2,70.81,141.62
3260,1302,30,2,208.52,417.04
3261,1303,54,2,418.08,836.16
3262,1303,6,3,484.57,1453.71
3263,1303,172,1,325.96,325.96
3264,1304,192,2,492.83,985.66
3265,1304,9,3,464.95,1394.85
3266,1304,55,3,165.75,497.25
3267,1305,56,3,446.47,1339.41
3268,1305,148,3,100.93,302.79
3269,1305,128,1,467.11,467.11
3270,1305,121,2,367.22,734.44
3271,1306,4,3,292.8,878.4
3272,1306,69,1,163.82,163.82
3273,1306,26,1,288.57,288.57
3274,1306,63,2,145.56,291.12
3275,1307,6,2,409.31,818.62
3276,1307,51,2,221.77,443.54
3277,1307,147,1,246.83,246.83
3278,1307,34,1,281.35,281.35
3279,1308,63,3,140.65,421.95
3280,1308,23,3,364.33,1092.99
3281,1309,36,1,442.27,442.27
3282,1309,2,3,507.67,1523.01
3283,1309,73,3,175.24,525.72
3284,1309,77,3,451.32,1353.96
3285,1310,43,2,89.93,179.86
3286,1310,74,1,396.35,396.35
3287,1311,16,3,489.23,1467.69
3288,1312,27,1,63.57,63.57
3289,1312,170,3,424.11,1272.33
3290,1312,38,1,348.94,348.94
3291,1313,41,3,480.24,1440.72
3292,1313,198,1,52.46,52.46
3293,1313,106,1,63.42,63.42
3294,1313,70,2,13.79,27.58
3295,1314,80,2,357.31,714.62
3296,1314,4,3,334.18,1002.54
3297,1315,47,1,24.79,24.79
3298,1315,114,3,194.31,582.93
3299,1316,84,3,260.95,782.85
3300,1316,104,3,349.5,1048.5
3301,1317,129,1,429.72,429.72
3302,1318,122,1,180.75,180.75
3303,1318,185,1,263.83,263.83
3304,1318,175,1,485.45,485.45
3305,1318,46,1,294.34,294.34
3306,1319,192,2,424.93,849.86
3307,1319,36,3,497.43,1492.29
3308,1319,18,1,283.87,283.87
3309,1319,154,2,344.78,689.56
3310,1320,16,1,490.43,490.43
3311,1321,91,1,405.46,405.46
3312,1321,152,2,167.16,334.32
3313,1322,24,3,452.4,1357.2
3314,1322,52,1,419.14,419.14
3315,1322,200,1,76.32,76.32
3316,1322,9,2,470.76,941.52
3317,1323,20,1,78.77,78.77
3318,1323,175,1,505.43,505.43
3319,1323,106,2,55.62,111.24
